か,26 「か」表示“交叉，覆盖”，以“か＋か行假名”为代表,熟词联想 かく「書く」：写。写就是不断地画出交叉的线条。,▶ かく「掻く」 ①（他五）：挠，搔,解 与「<ruby>書<rt>か</rt></ruby>く」同源，这一动作的本质也是手不断做出交叉动作。<br>例 かゆいところを<ruby>掻<rt>か</rt></ruby>く。/挠发痒的部位。
か,27 「か」表示“交换”，以“か＋あ行假名”为代表,解析 由“交叉”引出“交换”之意。<br>熟词联想 かう「買う」：买。买的本质是钱和货物的交换。,▶ かう「買う」 ⓪（他五）：买，购买,解 かう→交换→购买。<br>例 <ruby>子<rt>こ</rt></ruby>どもに<ruby>果<rt>くだ</rt></ruby><ruby>物<rt>もの</rt></ruby>を<ruby>買<rt>か</rt></ruby>う。/给孩子买水果。
か,27 「か」表示“交换”，以“か＋あ行假名”为代表,解析 由“交叉”引出“交换”之意。<br>熟词联想 かう「買う」：买。买的本质是钱和货物的交换。,▶ かえる「変える·換える·替える·代える」 ⓪（他一）：变；换；替；代,解 かえ→交换→变；换；替；代。<br>例 <ruby>待<rt>ま</rt></ruby>ち<ruby>合<rt>あ</rt></ruby>わせの<ruby>場<rt>ば</rt></ruby><ruby>所<rt>しょ</rt></ruby>を<ruby>変<rt>か</rt></ruby>える。/变更集合地点。
か,27 「か」表示“交换”，以“か＋あ行假名”为代表,解析 由“交叉”引出“交换”之意。<br>熟词联想 かう「買う」：买。买的本质是钱和货物的交换。,▶ かわる「替わる·変わる·代わる·換わる」 ⓪（自五）：变；换；替；代,解 「かえる」的自动词。<br>例 <ruby>驚<rt>おどろ</rt></ruby>きで<ruby>顔<rt>かお</rt></ruby><ruby>色<rt>いろ</rt></ruby>が<ruby>変<rt>か</rt></ruby>わった。/因吃惊而变了脸色。
か,27 「か」表示“交换”，以“か＋あ行假名”为代表,解析 由“交叉”引出“交换”之意。<br>熟词联想 かう「買う」：买。买的本质是钱和货物的交换。,▶ かわせ「為替」 ⓪（名）：汇兑，汇款；兑换,解 与「かわる」同源。交换→汇兑，兑换。<br>例 <ruby>外<rt>がい</rt></ruby><ruby>国<rt>こく</rt></ruby><ruby>為<rt>かわ</rt></ruby><ruby>替<rt>せ</rt></ruby><ruby>市<rt>し</rt></ruby><ruby>場<rt>じょう</rt></ruby>で<ruby>取<rt>とり</rt></ruby><ruby>引<rt>ひき</rt></ruby>する。/在外汇市场交易。
か,28 「か」表示“重叠”,解析 由“覆盖”引出“重叠”之意。,▶ かねる「兼ねる」 ②（他一）：兼；兼任,解 か→重叠→兼。<br>例 <ruby>首<rt>しゅ</rt></ruby><ruby>相<rt>しょう</rt></ruby>と<ruby>外相<rt>がいしょう</rt></ruby>を<ruby>兼<rt>か</rt></ruby>ねる/兼任首相和外相
か,28 「か」表示“重叠”,解析 由“覆盖”引出“重叠”之意。,▶ かぎる「限る」 ②（自他五）：仅限于；有限，限定；最好；必然,解 か→重叠，きる→<ruby>切<rt>き</rt></ruby>る。重叠的部分切下来→有限，仅限于。<br>例 <ruby>最<rt>さい</rt></ruby><ruby>終<rt>しゅう</rt></ruby><ruby>日<rt>び</rt></ruby>に<ruby>限<rt>かぎ</rt></ruby>って<ruby>三<rt>さん</rt></ruby><ruby>割引<rt>わりびき</rt></ruby>。/限最后一天打七折。<br><ruby>時<rt>じ</rt></ruby><ruby>間<rt>かん</rt></ruby>が<ruby>限<rt>かぎ</rt></ruby>られている。/时间有限。<br><ruby>花<rt>はな</rt></ruby>は<ruby>桜<rt>さくら</rt></ruby>に<ruby>限<rt>かぎ</rt></ruby>るね。/花还是樱花最好。<br><ruby>必<rt>かなら</rt></ruby>ずしも<ruby>来<rt>く</rt></ruby>るとは<ruby>限<rt>かぎ</rt></ruby>らない。/不一定来。<br>拓 かぎり「限り」：限度，极限
か,28 「か」表示“重叠”,解析 由“覆盖”引出“重叠”之意。,▶ かつぐ「担ぐ」 ②（他五）：担；扛；挑,解 か→重叠。把东西叠在身上→担；扛。<br>例 <ruby>兵<rt>へい</rt></ruby><ruby>士<rt>し</rt></ruby>たちは<ruby>鉄<rt>てっ</rt></ruby><ruby>砲<rt>ぽう</rt></ruby>を<ruby>担<rt>かつ</rt></ruby>いでいる。/士兵们扛着枪。
か,28 「か」表示“重叠”,解析 由“覆盖”引出“重叠”之意。,▶ からむ「絡む」 ②（自五）：卷；缠绕；纠缠；牵涉,解 か→重叠→纠缠，む→关闭状。<br>例 これは<ruby>金<rt>かね</rt></ruby>が<ruby>絡<rt>から</rt></ruby>む<ruby>問<rt>もん</rt></ruby><ruby>題<rt>だい</rt></ruby>だ。/这是牵涉到钱的问题。
か,29 「かた」表示“硬”,熟词联想 かたい「硬い·堅い·固い·難い」：坚硬的；艰难的,▶ かたい「硬い·堅い·固い·難い」 ⓪②（形）：坚硬的；艰难的,解 かた→硬。<br>例 <ruby>鉄<rt>てつ</rt></ruby>のように<ruby>硬<rt>かた</rt></ruby>い/像铁一般坚硬
か,29 「かた」表示“硬”,熟词联想 かたい「硬い·堅い·固い·難い」：坚硬的；艰难的,▶ かたまる「固まる」 ⓪（自五）：硬化，固化；团结,解 かた→硬，まる→自动词后缀。<br>例 コンクリートが<ruby>固<rt>かた</rt></ruby>まった。/混凝土凝固了。
か,29 「かた」表示“硬”,熟词联想 かたい「硬い·堅い·固い·難い」：坚硬的；艰难的,▶ かたまり「塊」 ⓪（名）：块儿；疙瘩；集群,解 派生自「<ruby>固<rt>かた</rt></ruby>まる」。<br>例 <ruby>氷<rt>こおり</rt></ruby>の<ruby>塊<rt>かたまり</rt></ruby>で<ruby>彫<rt>ちょう</rt></ruby><ruby>刻<rt>こく</rt></ruby>する。/用冰块儿雕刻。
か,29 「かた」表示“硬”,熟词联想 かたい「硬い·堅い·固い·難い」：坚硬的；艰难的,▶ かつお「鰹」 ⓪（名）：鲣鱼,解 鲣鱼干煮的高汤是日本料理中最重要的味道来源。这个词来自「かたうお」，かた→硬，うお→鱼，「たう」缩略成「つ」。本义为“硬的鱼”。鲣鱼干制作时需要发酵和烘干很久，最后硬度很高，需要非常锋利的刀才能切开。<br>例 <ruby>鰹<rt>かつおぶし</rt></ruby>節 でだしをとる。/用鲣鱼熬汤。
か,30 「かた」表示“单方面，两方中的一方”,熟词联想 かた「片」：单方面,▶ かた「片」 ⓪（名）：单方面的,解 かた→单方面。<br>例 <ruby>片<rt>かた</rt></ruby><ruby>思<rt>おも</rt></ruby>いをする/单相思
か,30 「かた」表示“单方面，两方中的一方”,熟词联想 かた「片」：单方面,▶ かたむける「傾ける」 ④（他一）：使倾斜；倾注,解 かた→一方，むける→朝向。朝向一方→倾斜。<br>例 <ruby>体<rt>からだ</rt></ruby>を<ruby>前<rt>まえ</rt></ruby>に<ruby>傾<rt>かたむ</rt></ruby>ける。/身体向前倾。
か,30 「かた」表示“单方面，两方中的一方”,熟词联想 かた「片」：单方面,▶ かたむく「傾く」 ③（自五）：倾斜，偏,解 「<ruby>傾<rt>かたむ</rt></ruby>ける」的自动词。<br>例 <ruby>地<rt>じ</rt></ruby><ruby>震<rt>しん</rt></ruby>で<ruby>家<rt>いえ</rt></ruby>が<ruby>傾<rt>かたむ</rt></ruby>いた。/因为地震，房子倾斜了。
か,30 「かた」表示“单方面，两方中的一方”,熟词联想 かた「片」：单方面,▶ かたよる「偏る」 ③（自五）：不平衡；偏袒,解 かた→单方面，よる→<ruby>寄<rt>よ</rt></ruby>る→靠近。靠近一方→不平衡。<br>例 <ruby>栄<rt>えい</rt></ruby><ruby>養<rt>よう</rt></ruby>が<ruby>偏<rt>かたよ</rt></ruby>っている。/营养不均衡。
か,30 「かた」表示“单方面，两方中的一方”,熟词联想 かた「片」：单方面,▶ かたづける「片付ける」 ④（他一）：收拾，整理；处理,解 かた→一方，つける→附着，附在一边放好→收拾。<br>例 <ruby>早<rt>はや</rt></ruby>く<ruby>部<rt>へ</rt></ruby><ruby>屋<rt>や</rt></ruby>を<ruby>片<rt>かた</rt></ruby><ruby>付<rt>づ</rt></ruby>けなさい。/赶紧收拾下房间。
か,30 「かた」表示“单方面，两方中的一方”,熟词联想 かた「片」：单方面,▶ かたな「刀」 ③②（名）：刀,解 かた→单方面→片，な→古语，刃的意思。片刃→刀只有一边有刃。<br>例 <ruby>有<rt>ゆう</rt></ruby><ruby>名<rt>めい</rt></ruby>な<ruby>刀<rt>かたな</rt></ruby>を<ruby>集<rt>あつ</rt></ruby>める。/收集名刀。
か,31 「かみ」表示“上方；神仙”,熟词联想 かみ「神」：神仙。神仙在上。,▶ かみ「神」 ①（名）：神仙,解 かみ→神。<br>例 <ruby>日<rt>に</rt></ruby><ruby>本<rt>ほん</rt></ruby><ruby>人<rt>じん</rt></ruby>は<ruby>山<rt>やま</rt></ruby>に<ruby>神<rt>かみ</rt></ruby><ruby>様<rt>さま</rt></ruby>がいると<ruby>信<rt>しん</rt></ruby>じている。/日本人相信山中有神仙。
か,31 「かみ」表示“上方；神仙”,熟词联想 かみ「神」：神仙。神仙在上。,▶ かみ「髪」 ②（名）：头发,解 かみ→上方。头发在人体最上方。<br>例 <ruby>美<rt>び</rt></ruby><ruby>容<rt>よう</rt></ruby><ruby>室<rt>しつ</rt></ruby>で<ruby>髪<rt>かみ</rt></ruby>を<ruby>切<rt>き</rt></ruby>る。/在理发店剪头发。
か,31 「かみ」表示“上方；神仙”,熟词联想 かみ「神」：神仙。神仙在上。,▶ かみ「上」 ①（名）：上方,解 かみ→上方。很少单独使用，多作为前缀使用。<br>例 <ruby>上<rt>かみ</rt></ruby><ruby>半<rt>はん</rt></ruby><ruby>期<rt>き</rt></ruby>の<ruby>予<rt>よ</rt></ruby><ruby>算<rt>さん</rt></ruby>を<ruby>決<rt>き</rt></ruby>める。/确定上半年的预算。
か,31 「かみ」表示“上方；神仙”,熟词联想 かみ「神」：神仙。神仙在上。,▶ かみなり「雷」 ③④（名）：雷,解 かみ→神，なり→<ruby>鳴<rt>な</rt></ruby>り→鸣，神鸣→打雷。<br>例 <ruby>雷<rt>かみなり</rt></ruby>が<ruby>鳴<rt>な</rt></ruby>る/打雷
か,31 「かみ」表示“上方；神仙”,熟词联想 かみ「神」：神仙。神仙在上。,▶ かぶる「被る」 ②（他五）：戴；盖；承担,解 かぶ→かみ→上方→戴；盖。日语中子音“b”和“m”的音变很常见（ぶ→み）。<br>例 かわいい<ruby>帽<rt>ぼう</rt></ruby><ruby>子<rt>し</rt></ruby>を<ruby>被<rt>かぶ</rt></ruby>る。/戴可爱的帽子。
か,31 「かみ」表示“上方；神仙”,熟词联想 かみ「神」：神仙。神仙在上。,▶ こうむる「被る」 ③（他五）：蒙受，遭受；承蒙,解 与「かぶる」同源，か→こう，ぶ→む。本义也是“上方覆盖一件事物”。<br>例 <ruby>津<rt>つ</rt></ruby><ruby>波<rt>なみ</rt></ruby>で<ruby>被<rt>ひ</rt></ruby><ruby>害<rt>がい</rt></ruby>を<ruby>被<rt>こうむ</rt></ruby>る。/因海啸而遭受损失。
か,32 「か」表示“咔咔”的声音，拟声词,,▶ かね「金·鐘」 ⓪（名）：金属；金钱；钟,解 か→打铁时的声音，ね→<ruby>練<rt>ね</rt></ruby>る→凝结→打铁时要使金属凝结。<br>派 本义为“金属”。1. 金属（本义）；2. 金钱（过去的钱是金属所制）；3. 钟（钟是金属所制）。<br>例 お<ruby>金<rt>かね</rt></ruby>がほしい。/想要金钱。<br><ruby>鐘<rt>かね</rt></ruby>を<ruby>鳴<rt>な</rt></ruby>らす/敲钟
か,32 「か」表示“咔咔”的声音，拟声词,,▶ かむ「噛む」 ①（他五）：咬；咀嚼,解 か→咀嚼食物时发出的声音，む→关闭状。<br>例 よく<ruby>噛<rt>か</rt></ruby>んで<ruby>食<rt>た</rt></ruby>べる。/细嚼慢咽。
か,32 「か」表示“咔咔”的声音，拟声词,,▶ かもす「醸す」 ②（他五）：酿造；造成,解 派生自「<ruby>噛<rt>か</rt></ruby>む」，古代酿酒前要先嚼一嚼米，促进其发酵，电影『君の名は。』中有类似情节。<br>例 <ruby>米<rt>こめ</rt></ruby>で<ruby>酒<rt>さけ</rt></ruby>を<ruby>醸<rt>かも</rt></ruby>す。/用米酿酒。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きる「切る·伐る·斬る·截る」 ①（他五）：切；砍；完结；减少到某一数值以下,派 本义为“切断”。1. 切断（本义）；2. 完结，用完（切断→完结）；3. 减少到某一数值以下（切断→打破某一数值）。<br>例 <ruby>髪<rt>かみ</rt></ruby>を<ruby>切<rt>き</rt></ruby>る/剪发<br><ruby>使<rt>つか</rt></ruby>い<ruby>切<rt>き</rt></ruby>る/用完<br><ruby>失<rt>しつ</rt></ruby><ruby>業<rt>ぎょう</rt></ruby><ruby>率<rt>りつ</rt></ruby>が<ruby>五<rt>ご</rt></ruby>パーセントを<ruby>切<rt>き</rt></ruby>った。/失业率低于百分之五。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きれる「切れる」 ②（自一）：断开；用光；期满，到期,解 「<ruby>切<rt>き</rt></ruby>る」的自动词。<br>例 <ruby>電<rt>でん</rt></ruby><ruby>池<rt>ち</rt></ruby>が<ruby>切<rt>き</rt></ruby>れた。/电池没电了。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ かる「刈る」 ⓪（他五）：割掉；修剪,解 か→き→切。切→割掉；修剪。<br>例 <ruby>草<rt>くさ</rt></ruby>を<ruby>刈<rt>か</rt></ruby>る/割草
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ かる「狩る」 ⓪①（他五）：狩猎；搜寻,解 か→き→切。切割→收割猎物→打猎。<br>例 ウサギとイノシシを<ruby>狩<rt>か</rt></ruby>る。/打兔子和野猪。<br>拓 かり「狩り」：打猎
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ ころす「殺す」 ⓪（他五）：杀死，弄死,解 ころ→<ruby>切<rt>き</rt></ruby>る，切→杀死，す→他动词后缀。<br>例 <ruby>鶏<rt>にわとり</rt></ruby>を<ruby>殺<rt>ころ</rt></ruby>したことはない。/我没有杀过鸡。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きっちり 」③（副·自サ）：紧紧地；整整齐齐地；正好,解 き→切，ち→齐（联想法）。好像切过一样→整齐。<br>例 いまきっちり<ruby>五<rt>ご</rt></ruby><ruby>時<rt>じ</rt></ruby>だ。/现在正好五点。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きっぱり 」③（副·自サ）：断然；干脆,解 き→切→断→断然。<br>例 きっぱりと<ruby>断<rt>ことわ</rt></ruby>る。/断然地拒绝。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きらう「嫌う」 ⓪（他五）：讨厌，厌恶,解 派生自「<ruby>切<rt>き</rt></ruby>る」，切断→讨厌→割舍掉讨厌的东西。<br>例 <ruby>彼<rt>かれ</rt></ruby>はみんなに<ruby>嫌<rt>きら</rt></ruby>われる。/他被大家讨厌。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きず「傷」 ⓪（名）：伤口；缺陷，毛病,解 き→切、砍→伤口。<br>例 <ruby>試<rt>し</rt></ruby><ruby>合<rt>あい</rt></ruby>で<ruby>傷<rt>きず</rt></ruby>を<ruby>負<rt>お</rt></ruby>う。/在比赛中负伤。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きし「岸」 ②（名）：岸边,解 き→切，し→水（「し」来自流水声）。切断水的地方→海岸。<br>例 <ruby>海<rt>うみ</rt></ruby>の<ruby>岸<rt>きし</rt></ruby>を<ruby>散<rt>さん</rt></ruby><ruby>歩<rt>ぽ</rt></ruby>する。/沿着海岸散步。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きざむ「刻む」 ⓪（他五）：切碎；雕刻；铭刻,解 き→切，ざ→切割物体时发出的声音。<br>例 <ruby>人<rt>にん</rt></ruby><ruby>参<rt>じん</rt></ruby>と<ruby>白<rt>はく</rt></ruby><ruby>菜<rt>さい</rt></ruby>を<ruby>刻<rt>きざ</rt></ruby>む。/把胡萝卜和白菜切碎。<br><ruby>文<rt>も</rt></ruby><ruby>字<rt>じ</rt></ruby>を<ruby>刻<rt>きざ</rt></ruby>む/刻上文字
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ ぎりぎり ⓪（名）：极限，最大限度,解 来自于「きる」→切断、完结→极限。<br>例 <ruby>時<rt>じ</rt></ruby><ruby>間<rt>かん</rt></ruby>ぎりぎりで<ruby>間<rt>ま</rt></ruby>に<ruby>合<rt>あ</rt></ruby>う。/时间刚刚好来得及。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きっかけ ⓪（名）：契机；起首，开端,解 きる→切，かけ→覆盖，一刀切上去→契机，开端。<br>例 <ruby>日<rt>に</rt></ruby><ruby>本<rt>ほん</rt></ruby><ruby>語<rt>ご</rt></ruby>を<ruby>習<rt>なら</rt></ruby>うきっかけは<ruby>何<rt>なん</rt></ruby>ですか。/你学习日语的契机是什么？
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きっと ⓪（副）：一定,解 き→切→斩钉截铁→一定，と→常见副词后缀。<br>例 <ruby>君<rt>きみ</rt></ruby>はきっと<ruby>成<rt>せい</rt></ruby><ruby>功<rt>こう</rt></ruby>する。/你一定会成功。
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きめる「決める」 ⓪（他一）：决定，决断,解 き→切→斩钉截铁→决定，める→他动词后缀。<br>例 <ruby>目標<rt>もくひょう</rt></ruby>を<ruby>決<rt>き</rt></ruby>める/决定目标
き,33 「き」表示“切断”,熟词联想 きる「切る」：切断,▶ きまる「決まる」 ⓪（自五）：决定；规定,解 「<ruby>決<rt>き</rt></ruby>める」的自动词。<br>例 <ruby>旅<rt>りょ</rt></ruby><ruby>行<rt>こう</rt></ruby>の<ruby>日<rt>にっ</rt></ruby><ruby>程<rt>てい</rt></ruby>が<ruby>決<rt>き</rt></ruby>まった。/旅行的日程定好了。
き,34 「き」来自于汉语词「気」，多表示心情,,▶ きよい「清い」 ②（形）：清澈的；纯洁的；清爽的,解 き→气→心情，よい→好的。心情好→清澈，纯洁。<br>例 この<ruby>湖<rt>みずうみ</rt></ruby>の<ruby>水<rt>みず</rt></ruby>は<ruby>清<rt>きよ</rt></ruby>い。/这个湖里的水很清澈。
き,34 「き」来自于汉语词「気」，多表示心情,,▶ きよらか「清らか」 ②（形动）：清澈的；纯洁的；清爽的,解 きよ→清，らか→形容动词后缀。<br>例 <ruby>朝<rt>あさ</rt></ruby>の<ruby>空<rt>くう</rt></ruby><ruby>気<rt>き</rt></ruby>は<ruby>清<rt>きよ</rt></ruby>らかだ。/早上的空气很清新。
き,34 「き」来自于汉语词「気」，多表示心情,,▶ きずな「絆」 ⓪（名）：羁绊；纽带,解 き→气→心情，感情，ずな→<ruby>綱<rt>つな</rt></ruby>→绳子。连接人们心情的绳索→羁绊。<br>例 <ruby>親<rt>おや</rt></ruby><ruby>子<rt>こ</rt></ruby>の<ruby>絆<rt>きずな</rt></ruby>が<ruby>深<rt>ふか</rt></ruby>い。/父母和子女之间的羁绊很深。
き,34 「き」来自于汉语词「気」，多表示心情,,▶ きざし「兆し」 ⓪（名）：兆头,解 き→气，ざし→<ruby>指<rt>さ</rt></ruby>す→指。气的指向→兆头。<br>例 <ruby>春<rt>はる</rt></ruby>の<ruby>兆<rt>きざ</rt></ruby>しが<ruby>見<rt>み</rt></ruby>えてきた。/已经能感受到春天的气息了。
く,35 「く」表示“腐烂”。以“く＋さ行假名”“く＋た行假名”为代表,熟词联想 くそ「糞」： 粪便；该死的，臭（多用于脏话）,▶ くそ「糞」 ②（名）：粪便；该死的，臭（多用于脏话）,解 く→腐烂。排泄物和腐烂的物体一样臭。<br>例 このくそばば、<ruby>二<rt>に</rt></ruby><ruby>度<rt>ど</rt></ruby>と<ruby>来<rt>く</rt></ruby>るな！/这个臭老太婆，别再来了！
く,35 「く」表示“腐烂”。以“く＋さ行假名”“く＋た行假名”为代表,熟词联想 くそ「糞」： 粪便；该死的，臭（多用于脏话）,▶ くさい「臭い」 ②（形）：臭的，难闻的,解 与「くそ」同源。<br>例 この<ruby>部<rt>へ</rt></ruby><ruby>屋<rt>や</rt></ruby>は<ruby>臭<rt>くさ</rt></ruby>い。/这个房间很臭。
く,35 「く」表示“腐烂”。以“く＋さ行假名”“く＋た行假名”为代表,熟词联想 くそ「糞」： 粪便；该死的，臭（多用于脏话）,▶ くさる「腐る」 ②（自五）：腐烂；腐朽,解 くさ→腐烂→臭。腐烂的东西很臭。<br>例 <ruby>腐<rt>くさ</rt></ruby>ったリンゴを<ruby>食<rt>た</rt></ruby>べるな。/不要吃腐烂的苹果。
く,35 「く」表示“腐烂”。以“く＋さ行假名”“く＋た行假名”为代表,熟词联想 くそ「糞」： 粪便；该死的，臭（多用于脏话）,▶ くちる「朽ちる」 ②（自一）：腐坏，腐朽；衰败，衰亡,解 く→腐烂。<br>例 <ruby>周<rt>しゅう</rt></ruby><ruby>恩<rt>おん</rt></ruby><ruby>来<rt>らい</rt></ruby><ruby>総<rt>そう</rt></ruby><ruby>理<rt>り</rt></ruby>の<ruby>名<rt>な</rt></ruby>は<ruby>永<rt>えい</rt></ruby><ruby>遠<rt>えん</rt></ruby>に<ruby>朽<rt>く</rt></ruby>ちることはない。/周恩来总理永垂不朽。
く,36 「く」表示“破碎”,解析 腐烂和破碎都是物体变小进而消失的过程。,▶ くず「屑」 ①（名）：碎块，碎屑；废物；废品,解 く→破碎。物体破碎后会变成碎块。<br>例 <ruby>紙<rt>かみ</rt></ruby><ruby>屑<rt>くず</rt></ruby>を<ruby>捨<rt>す</rt></ruby>てる/把纸屑扔掉
く,36 「く」表示“破碎”,解析 腐烂和破碎都是物体变小进而消失的过程。,▶ くずれる「崩れる」 ③（自一）：崩塌，崩裂，倒塌,解 与「<ruby>屑<rt>くず</rt></ruby>」同源，物体倒塌后会碎成小块。<br>例 <ruby>地<rt>じ</rt></ruby><ruby>震<rt>しん</rt></ruby>で<ruby>建物<rt>たてもの</rt></ruby>が<ruby>崩<rt>くず</rt></ruby>れた。/建筑物因地震倒塌了。
く,36 「く」表示“破碎”,解析 腐烂和破碎都是物体变小进而消失的过程。,▶ くずす「崩す」 ②（他五）：拆；拆毁；粉碎,解 「<ruby>崩<rt>くず</rt></ruby>れる」的他动词。<br>例 ビルを<ruby>崩<rt>くず</rt></ruby>して<ruby>公<rt>こう</rt></ruby><ruby>園<rt>えん</rt></ruby>を<ruby>作<rt>つく</rt></ruby>る。/拆掉大楼建公园。
く,36 「く」表示“破碎”,解析 腐烂和破碎都是物体变小进而消失的过程。,▶ くだく「砕く」 ②（他五）：打碎；弄碎；粉碎,解 く→破碎。<br>例 <ruby>工<rt>こう</rt></ruby><ruby>具<rt>ぐ</rt></ruby>で<ruby>岩<rt>いわ</rt></ruby>を<ruby>砕<rt>くだ</rt></ruby>く。/用工具粉碎岩石。
く,36 「く」表示“破碎”,解析 腐烂和破碎都是物体变小进而消失的过程。,▶ くだける「砕ける」 ③（自一）：破碎，粉碎；容易理解,解 「<ruby>砕<rt>くだ</rt></ruby>く」的自动词。本义为“粉碎”。把复杂的事物掰开揉碎后更容易理解，所以又引申出了“容易理解”之意。<br>例 <ruby>夢<rt>ゆめ</rt></ruby>が<ruby>砕<rt>くだ</rt></ruby>けた。/梦想破灭了。<br><ruby>砕<rt>くだ</rt></ruby>けて<ruby>言<rt>い</rt></ruby>うと/用通俗的话来说
く,37 「くる」表示“旋转”,解析 类似于汉语的“轱辘轱辘”。,▶ くるま「車」 ⓪（名）：车；车轮,解 本义为“车轮”，后用来指代车。汉语中也说“车轱辘”。<br>例 <ruby>車<rt>くるま</rt></ruby>を<ruby>運転<rt>うんてん</rt></ruby>する/开车
く,37 「くる」表示“旋转”,解析 类似于汉语的“轱辘轱辘”。,▶ くるしい「苦しい」 ③（形）：痛苦的，难受的；艰苦的,解 くる→天旋地转，しい→形容词后缀。<br>例 <ruby>生<rt>せい</rt></ruby><ruby>活<rt>かつ</rt></ruby>が<ruby>苦<rt>くる</rt></ruby>しい。/生活很艰辛。
く,37 「くる」表示“旋转”,解析 类似于汉语的“轱辘轱辘”。,▶ くるう「狂う」 ②（自五）：发疯；异常；被打乱；沉迷,解 くる→旋转，不停地旋转→发疯。<br>例 あの<ruby>人<rt>ひと</rt></ruby>が<ruby>狂<rt>くる</rt></ruby>った。/那个人疯了。<br><ruby>予<rt>よ</rt></ruby><ruby>定<rt>てい</rt></ruby>が<ruby>狂<rt>くる</rt></ruby>った。/计划全被打乱了。
く,37 「くる」表示“旋转”,解析 类似于汉语的“轱辘轱辘”。,▶ くれぐれも 」③②（副）：反复；周到，仔细,解 くれ→くる，由不停地旋转引出“反复，周到”之意。<br>例 くれぐれもお<ruby>体<rt>からだ</rt></ruby>をお<ruby>大<rt>だい</rt></ruby><ruby>事<rt>じ</rt></ruby>に。/请（您）一定多多注意身体。
く,38 「く」表示“黑暗”，以“く＋ら行假名”为代表,熟词联想 くろい「黒い」：黑色的,▶ くろい「黒い」 ②（形）：黑色的,解 くろ→黑暗→黑色的。<br>例 <ruby>黒<rt>くろ</rt></ruby>いズボンをはく。/穿黑色的裤子。
く,38 「く」表示“黑暗”，以“く＋ら行假名”为代表,熟词联想 くろい「黒い」：黑色的,▶ くろ「黒」 ①（名）：黑色,解 くろ→黑暗→黑色。<br>例 <ruby>服<rt>ふく</rt></ruby>を<ruby>黒<rt>くろ</rt></ruby>に<ruby>染<rt>そ</rt></ruby>める。/把衣服染成黑色。
く,38 「く」表示“黑暗”，以“く＋ら行假名”为代表,熟词联想 くろい「黒い」：黑色的,▶ くらい「暗い」 ⓪（形）：暗的；灰暗的,解 くら→黑暗。<br>例 <ruby>電<rt>でん</rt></ruby><ruby>気<rt>き</rt></ruby>を<ruby>暗<rt>くら</rt></ruby>くする。/把灯调暗。
く,38 「く」表示“黑暗”，以“く＋ら行假名”为代表,熟词联想 くろい「黒い」：黑色的,▶ くれる「暮れる」 ⓪（自一）：天黑，日暮,解 くれ→黑暗→天黑。<br>例 <ruby>授<rt>じゅ</rt></ruby><ruby>業<rt>ぎょう</rt></ruby>が<ruby>終<rt>お</rt></ruby>わると<ruby>日<rt>ひ</rt></ruby>が<ruby>暮<rt>く</rt></ruby>れる。/课上完了天就黑了。
く,38 「く」表示“黑暗”，以“く＋ら行假名”为代表,熟词联想 くろい「黒い」：黑色的,▶ くらす「暮らす」 ⓪（自他五）：生活；度日,解 くら→黑暗→天黑→度日→生活。<br>例 <ruby>幸<rt>しあわ</rt></ruby>せに<ruby>暮<rt>く</rt></ruby>らしている。/生活得很幸福。
け,39 「け」与「き」同行，表示“气”,,▶ けち ①（形动）：小气的，吝啬的,解 け→气，ち→小（联想：<ruby>小<rt>ちい</rt></ruby>さい）。<br>例 けちなやつ/小气鬼
け,39 「け」与「き」同行，表示“气”,,▶ けむり「煙」 ⓪（名）：烟,解 け→气，む→闷闷的。闷闷的气→烟。<br>例 この<ruby>部<rt>へ</rt></ruby><ruby>屋<rt>や</rt></ruby>は<ruby>煙<rt>けむり</rt></ruby>に<ruby>満<rt>み</rt></ruby>ちる。/这个房间里到处都是烟。
け,39 「け」与「き」同行，表示“气”,,▶ けむい「煙い」 ⓪②（形）：呛人的，烟熏火燎的,解 和「<ruby>煙<rt>けむり</rt></ruby>」同源。<br>例 タバコが<ruby>煙<rt>けむ</rt></ruby>い。/香烟气味呛人。
け,40 「け」与「き」同行，表示“切断”，但力度以及造成的伤害不如「切る」,,▶ ける「蹴る」 ①（他五）：踢,解 け→切断→踢。<br>例 みんなでボールを<ruby>蹴<rt>け</rt></ruby>る。/大家一起踢球。
